id,name,val,lat,lon
34841,P L BARTOW,2060900,27.8613,-82.6012
6616,CAIRO WEST,2061900,30.008079,31.210931
11402,DUCK CREEK,2062800,40.4663,-89.9841
65509,PUYANG,2063400,35.7027778,115.0052778
42478,SOUTH BAGHDAD,2065700,33.340582,44.400876
29487,DYNEGY MOSS LANDING POWER PLANT,2065800,36.8042,-121.7775
44964,TENASKA FRONTIER GENERATION STATION,2066000,30.5924,-95.9178
10284,DATANG YUNGANG,2070700,40.039522,113.604551
57289,XUZHOU CHACHENG,2070800,34.180454,117.15707
4910,BLENOD,2070800,48.598141,5.839557
32561,OMSK-4,2071500,55,73.4
33823,PASTORIA ENERGY FACILITY LLC,2073800,34.9556,-118.844
16126,GUADALUPE GENERATING STATION,2074000,29.6237,-98.1395
12689,ESCALANTE,2079500,35.4159,-108.082
50354,XINHAI,2082400,34.731944,119.4425
27261,MARION,2084900,37.6206,-88.955
46596,TUNGHSIAO,2093200,23.1425,120.158056
10184,DANSKAMMER GENERATING STATION,2094200,41.5736,-73.9747
20057,JAMSHORO,2102900,25.439393,68.290271
48444,VLADIVOSTOK-2,2105700,43.10562023,131.8735313
44289,TAKASAGO,2111700,34.75198,134.80236
20742,KADUY,2114400,59.2,37.15
14153,FRIMMERSDORF,2119600,51.05638889,6.576944444
2560,AURAIYA,2121400,26.7769,79.0239
37233,RIBATEJO,2130000,39.0115052,-8.950252029
21588,KAWASAKI NGG,2131000,35.5205556,139.7172222
6876,CAN,2131200,40.033282,27.052357
27097,MAOMING RUINENG,2131400,21.65,110.9
8184,CHEREPOVETS,2133000,59.2,37.15
36456,RAIGARH WORKS,2133800,21.9,83.4
40844,SHAND,2136300,49.0879,-102.864
43578,SUGEN,2136800,21.1666667,72.8333333
43604,SUJIAWAN,2136900,36.694444,114.196389
62968,SHENYANG HUANGGU,2138700,43.022764,124.25487
11400,DUBURI STEEL PLANT,2139000,20.85,86.3333333
5022,BOBOV DOL,2140000,42.285164,23.0344
46653,TURKMENBASHI-1,2141600,40.022158,52.955175
18870,C R HUNTLEY GENERATING STATION,2143600,42.97,-78.93
21256,KARAGANDA TPS-2,2144500,50.054444,72.948333
70462,JACK MCDONOUGH,2145700,33.8244,-84.475
65489,HENAN HEBI,2153800,35.8991667,114.1925
255,ADAPAZARI INTERGEN,2156200,40.7805556,30.4033333
25081,CHEMPARK LEVERKUSEN,2156300,51.0333333,7
27173,MARCHWOOD POWER,2159500,50.90394649,-1.404282055
10134,DAMHEAD CREEK,2160000,51.428069,0.6115655
45556,TITAGARH,2169200,22.7363889,88.3736111
3869,BELAWAN (MEDAN),2170200,3.5833333,98.6666667
50660,YENIKOY,2171100,37.3163889,27.7838889
38594,SAGUNTO,2180000,39.642933,-0.232755
8461,CHITA-1,2181400,52.0333333,113.55
40990,SHENHAI,2184900,41.7922222,123.4327778
70505,DALLMAN 1,2186100,39.7539,-89.6011
22110,KILLINGHOLME-B,2190000,53.653342,-0.255285
7903,CHANGHUA PLANT,2194600,24.081597,120.538464
18677,HUANGBIZHUANG,2195800,38.2494444,114.3125
51287,ZHUJIANG,2196900,23.1166667,113.25
29845,MUNCHEN NORD,2200000,48.18117717,11.63984435
26127,LUEYANG,2201900,37.6141667,112.44
36675,RAS ABU FONTAS A,2206500,25.27931551,51.52244568
41009,SHENZHEN SCUPC,2207700,22.54553766,114.0682983
27932,MEIXIAN,2208100,23.7,113.0333333
39627,SANTA RITA BATANGAS,2208500,14.3122222,121.1113889
6653,CALACA,2209100,13.932438,120.813267
10525,DELTA ENERGY CENTER,2209400,38.0167,-121.8439
12709,ESCOMBRERAS,2210700,37.605121,-0.986232
51294,HUADIAN ZIBO,2213000,36.7905556,118.0633333
50674,YIBIN DOUBA,2218000,28.766667,104.623832
24822,LEDVICE,2220000,50.57638889,13.78055556
9468,CORYTON INTERGEN,2220000,51.51232,0.5052564
45373,TIANJIN ETHYLENE,2228500,39.1422222,117.1766667
42628,SPALDING INTERGEN,2230000,52.807848,-0.132206
1797,APACHE STATION,2234700,32.0619,-109.8931
50433,YAKUTSK,2236800,62.0338889,129.7330556
70511,MICHIGAN CITY,2239000,41.7203,-86.9097
62970,TAICANG HAILONG MILL,2239700,31.447778,121.093889
62915,RENPING HUAXIN,2239700,37.1666667,117.3666667
43614,SULCIS,2240000,39.195278,8.4
423,AGUA DEL CAJON,2244100,-38.951606,-68.059102
17487,HENNEPIN POWER STATION,2248700,41.3017,-89.3136
24247,LAMAR POWER PROJECT,2249400,33.6314,-95.589
14905,GENK-LANGERLO,2250000,50.934049,5.478404
1850,AQABA,2256200,29.5266667,35.0077778
12745,ESHKOL,2259200,31.816667,34.65
35446,PORTLAND (US),2259300,40.91,-75.0789
5807,BRINDISI ENIPOWER,2260000,40.634722,18.009722
20356,JINAN,2261200,36.6683333,116.9972222
31686,NORTHPORT,2262500,40.9231,-73.3417
10475,DEIR-ALI,2264000,33.282081,36.301986
19727,ITABO,2267800,18.391663,-70.042622
29453,MOSCOW-03 KLASSON,2272100,55.884309,38.786403
44927,TELUK GONG (PANGLIMA),2275200,2.3594,102.0353
32664,OPATOVICE,2280000,50.12703056,15.791825
28105,MERI-PORI,2280000,61.632559,21.405709
44648,TARONG NORTH,2282000,-26.6666667,152
65924,JINING YANGCHEN,2283800,35.405,116.5813889
18693,YUEHUA (HUANGPU),2284200,22.7211183,113.3375065
46334,TRIPOLI WEST,2284600,32.87519008,13.18745613
24384,LANGAGE,2290400,50.39073647,-4.060220718
38315,RUWAIS REFINERY,2291200,24.1102778,52.7305556
16269,GUJIAO,2294100,35.6963889,113.5077778
4764,BISTOUN,2295500,34.3996,47.445
62954,HUAIYIN,2295800,33.503889,119.144167
4787,BIYSK-1,2295900,52.536389,85.207222
41674,SIMMERING,2296500,48.20848776,16.37207508
4358,BHILAI,2310100,21.1833333,81.2833333
18845,HUNJIANG-1,2312000,41.9430556,126.4286111
20284,JIAMUSI-1,2313500,46.8333333,130.35
33923,PAWNEE,2313900,40.2217,-103.6803
29236,MONTERREY,2316000,25.75,-100.3
25187,LIDIO PEREZ (FELTON),2318100,20.6541667,-75.6819444
7900,CHANGGUANG-2,2324400,27.967785,118.813972
20783,KAHE,2324700,21.3018,-158.09
51220,YONGDONG,2325600,37.755556,128.896111
44533,TANJUNG PRIOK,2328100,-6.1136111,106.8908333
11518,DURGAPUR DVC,2330100,23.25,87.85
45745,TOLIMARJON,2332100,38.278974,65.558675
31791,NOVO-ANGREN,2334300,39.7161111,66.6641667
40931,SHAWVILLE,2335200,41.067,-78.3656
58873,LUOYANG SHUANGYUAN,2335500,34.6836111,112.4536111
20835,KAIYUAN-2,2336700,23.697668,103.303723
17459,HENAN YULIAN,2337100,34.76,112.9713889
19983,JAHROM,2338500,28.5,53.5605
47789,VARNA,2340000,43.19477,27.765472
23897,LA SPEZIA,2340000,44.111111,9.872222
70856,ASHEVILLE,2340600,35.4714,-82.5431
20323,JIAXING-1,2346800,30.7016667,121.0111111
9310,COPE,2348000,33.3642,-81.03
1146,ALTBACH,2350000,48.71908371,9.371351237
4305,BEXBACH C,2350000,49.36487575,7.235540744
18664,HUANENG NANJING,2350600,32.0616667,118.7777778
44967,KIAMICHI ENERGY FACILITY,2352700,34.6831,-95.9349
55375,ANHUI XUANCHENG,2357200,30.9525,118.7552778
27755,C D MCINTOSH JR,2364300,28.0809,-81.9256
44201,SUZHOU TAICANG,2367400,31.447778,121.093889
17472,HENGFENG-1,2367500,37.7322222,115.7011111
48515,VOLKLINGEN-FENNE,2368400,49.25161599,6.858730316
14396,FUXIN-2,2375500,42.0155556,121.6588889
30450,NANYANG,2379100,32.9947222,112.5327778
12596,ERDAOJIANG-3,2379100,41.7197222,125.9263889
31505,NORDJYLLANDSVAERKET,2380000,57.07255316,10.04259989
27893,MEGHNAGHAT-1,2384800,23.71039562,90.40743828
8537,CHONGQING,2386300,29.5627778,106.5527778
39705,SANTURCE,2386800,43.32842444,-3.032484055
40521,SENBOKU TERMINALS,2387500,34.69373984,135.5021819
50374,XISAISHAN,2390800,37.1761111,114.3483333
18266,HONGYANCHI-1,2394300,43.8,87.583333
17161,HAVANA,2395900,40.2797,-90.0775
46785,TYUMEN-2,2397300,57.152222,65.527222
36291,QUEZON,2398100,14.1911111,121.7311111
139,ABONO,2399800,43.558782,-5.722872
4115,BERGEN GENERATING STATION,2406500,40.8375,-74.0244
27453,MASINLOC,2413700,15.5363,119.9502
43632,SULTAN ISMAIL (PAKA),2414100,4.6374,103.4368
4978,BLUEWATERS,2414600,-33.3666667,116.15
22150,KIN,2415600,26.758856,128.1630435
13171,FARS,2420800,29.6036,52.5388
36803,RAYONG,2421400,12.68095402,101.2579823
71,A B BROWN,2422300,37.9053,-87.715
41252,SHINAGAWA,2423600,35.6833333,139.7833333
31795,NOVO-IRKUTSK,2426200,52.2977778,104.2963889
37253,RICARDO ZULOAGA,2426800,10.585835,-67.074166
16401,HERBERT A WAGNER,2428000,39.1781,-76.5268
10772,DICKERSON,2429300,39.2086,-77.4644
39003,SAMARRA DIESEL,2429900,34.200961,43.875616
15850,GREENE COUNTY,2431000,32.6017,-87.7811
50375,XISHUI GUIZHOU,2432000,28.3375,106.2213889
7889,CHANDRAPURA,2433700,23.7833333,85.9666667
53887,YONGCHENG,2436700,33.9361111,116.3641667
50971,ZERAN,2440000,52.294395,20.994255
50991,ZHAMBYL,2440700,42.9,71.3666667
341,AES SHADY POINT LLC,2442400,35.1931,-94.6458
2406,ATACAMA NOPEL,2450800,-23.1,-70.45
21257,KARAGANDA TPS-3,2457400,50.054444,72.948333
36195,QILU WORKS,2461800,36.7905556,118.0633333
71124,RAWHIDE,2462300,40.8611,-105.0206
35847,PROVENCE,2470000,43.49,5.5
6399,BUSCHHAUS,2470600,51.65,11.5
36676,RAS ABU FONTAS B1,2472200,25.27931551,51.52244568
57712,ZHEJIANG JUHONG,2473700,28.9594444,118.8686111
11773,EDDYSTONE GENERATING STATION,2479500,39.858,-75.323
40846,SHANDONG CHIPING,2480800,36.5941667,116.2419444
18651,HUANENG CHANGSHAN,2485200,42.325449,127.161067
2408,ATAKA,2489500,29.973714,32.526267
40310,SEABANK,2490000,51.528976,-2.653412
2429,ATHENS GENERATING PLANT,2490900,42.2728,-73.8492
28927,MOGILEV-2,2503100,54.985979,29.832581
3129,BANDEL,2504500,22.8955556,88.4025
8538,CHONGQING BAIHE,2507600,29.5627778,106.5527778
17473,HENGFENG-2,2507600,37.7322222,115.7011111
30032,MUZAFFARGARH,2511700,30.07537,71.192129
14588,DATANG 803,2511800,36.0563889,103.7922222
29154,MONTAZER QAEM,2511900,35.7214,51.109
10552,DENGFENG-2,2516200,34.4552778,113.0280556
24622,LAUDERDALE,2524200,26.0681,-80.1983
50370,XINXIANG HUAYU,2524900,35.3088889,113.8672222
58263,DAQING ETHYLENE PLANT,2528100,46.5833333,125
58459,HUOZHOU-2,2529800,36.0888889,111.5188889
3930,BELLARY,2539800,15.2,76.7666667
64010,KASHIMA WORKS IPP,2540800,35.96536384,140.6447411
65222,HUAIBEI GUO'AN,2543700,33.9744444,116.7916667
722,AL-KHOBAR,2545900,26.303239,50.135284
16774,HANDAN,2548300,36.6005556,114.4677778
25357,LINYI,2550000,35.0630556,118.3427778
66069,LONGHUA YANJI,2552900,42.9075,129.5077778
3831,BEIHAI BEBUWAN,2554600,21.4833333,109.1
18944,HWA YA,2558300,25.077768,121.393478
23049,KRASNOYARSK-1,2562200,56.0097222,92.7916667
48434,VIZAG STEEL PLANT,2562500,17.7,83.3
28129,MERRIMACK,2563500,43.1411,-71.4692
66191,YICHANG EAST,2573600,36.8436111,114.2597222
30412,NANKO,2573700,34.69373984,135.5021819
41411,SHUAIBA SOUTH,2574200,29.041111,48.1375
156,ABU QIR,2574500,31.2,29.9
40806,SHAHID MOFATTEH (GHARB),2576400,35.1141,48.9718
28936,MOHAMMEDIA,2584500,33.706589,-7.394424
42011,SLOECENTRALE,2587300,51.4525,3.626389
50424,NANYANG YAHEKOU,2590600,32.9947222,112.5327778
9063,COLLIE VERVE,2592300,-33.3666667,116.15
51697,YICHUAN-3,2592700,33.45,114.9
20420,HUANENG JIUTAI,2602200,44.1525,125.8327778
58982,LINYI HUASHENG,2607500,35.0630556,118.3427778
45105,TERUEL,2610000,40.997107,-0.380582
70995,PHILIP SPORN,2610300,38.9669,-81.9231
12332,ELMER SMITH,2616500,37.7958,-87.0597
36005,PUGUANG,2626300,34.8661111,110.4402778
50347,XINFENG,2626300,42.268333,118.963611
29606,MOUNTAINVIEW POWER LLC,2627500,34.0836,-117.2408
46746,TWIN OAKS POWER ONE,2628700,31.0932,-96.6965
8095,SOUTH ESFAHAN,2629700,32.65749185,51.67203248
17333,HEILBRONN,2630000,49.1765714,9.208261299
4099,BEREZA,2630200,53.721428,25.499267
25128,LIANCHENG-2,2632900,36.0563889,103.7922222
70437,INDIAN RIVER GENERATING STATION,2634600,38.5857,-75.2341
9168,COMPOSTILLA,2640000,42.62746,-6.56333
52846,DATANG XIGU,2651000,36.0563889,103.7922222
8500,CHIZHOU JIUHUA,2656700,30.6577778,117.4830556
3249,BAOTOU DONGHUA,2656700,40.6522222,109.8222222
57713,XINXIANG BENGQIAO,2657800,35.3088889,113.8672222
50313,XIAOLONGTAN,2659300,23.697668,103.303723
37138,REUTER WEST,2660000,52.53525965,13.24373542
50813,YUZHNOURALSK,2660000,54.4418,61.2536
26301,L V SUTTON,2663600,34.2824,-77.9864
13613,FLORINA,2666300,40.78197125,21.40981078
26651,MAILIAO MP,2670000,23.749444,120.254722
11436,DULCES NOMBRES,2674000,25.7833333,-100.05
42451,SOTO DE RIBERA,2679600,43.36029357,-5.844764113
46697,TUXPAN FENOSA,2682200,20.95,-97.4
2907,BAILLY,2683200,41.6433,-87.1225
56579,VIJAYANAGAR POWER,2683700,15.15,76.9333333
48897,WANSHENG,2684200,28.9633333,106.9247222
58818,HOHHOT JINSHAN,2684200,40.8105556,111.6522222
16108,GUACOLDA,2686300,-28.4663889,-71.2191667
12928,E W BROWN,2687300,37.7889,-84.7139
51255,YONGNAM,2691100,35.4869444,129.3833333
23817,LA PALOMA GENERATING LLC,2693500,35.2956,-119.5919
36145,PYONGTAEK,2697600,36.994722,127.088889
24682,LAVRIO,2700000,37.746954,24.066333
26653,MAILIAO RF-CFB,2703800,23.749444,120.254722
21123,KANGAL,2704000,39.233544,37.39111
10124,DAMANHOUR,2704800,31.039171,30.469138
57894,NANPU QUANZHOU,2708100,24.9138889,118.5858333
16255,GUIXI,2708100,28.288572,117.213291
3253,BAOTOU-3,2709300,40.6522222,109.8222222
40848,SHANDONG HOUZOU,2711000,35.7047222,116.9936111
58972,KAIXIAN,2711300,31.2,108.4166667
45006,TENUGHAT,2711900,23.7833333,85.9666667
26487,JOHN P MADGETT,2712000,44.3026,-91.9126
36086,PUQI (WUHAN),2716400,29.66444444,113.8730556
10283,DATANG TANGSHAN,2716400,39.6333333,118.1833333
54237,GROOTVLEI,2717500,-26.663308,28.590159
38226,RUIEN,2720000,50.783072,3.47538
40820,SHAJIAO-B,2722200,23.0488889,113.7447222
55348,BEKIRLI BIGA,2727200,40.2280556,27.2422222
25833,LOS BARRIOS,2730000,36.183696,-5.418414
8220,CHESWICK POWER PLANT,2731300,40.5383,-79.7906
9638,CRAWFORD,2731800,41.8278,-87.7236
19004,IB VALLEY-I,2733900,21.85,84.0333333
57175,YONG'AN,2739200,25.98,117.364167
18613,HUADIAN YUNHE,2740400,35.8802778,118.9488889
58466,LAIBIN-C,2742000,23.7,109.2666667
17265,HEBEI SANHE,2742000,39.9838889,117.0708333
58969,WANYUAN,2742100,31.7326883,105.3181245
45651,TOGLIATTI,2742800,53.5303,49.3461
58222,HANGZHOU BANSHAN,2744100,30.29365,120.161419
41331,SHIRVAN,2747000,37.396693,57.929517
3347,BARKING,2750000,51.521398,0.1473834
16476,HAFEN SWB,2750000,53.12388802,8.727326209
31011,NEW TALKHA,2750500,31.053895,31.377866
1665,ANQING,2757200,30.5091667,117.0505556
56595,GUIZHOU DALONG,2759500,27.2930556,109.0111111
41413,SHUANGHUAI,2759500,29.9947222,106.2572222
16206,GUCHENG,2759500,32.9794444,114.0294444
48832,WALSUM,2760000,51.48425093,6.72723283
34331,PETERHEAD,2760000,57.478132,-1.786694
15904,GRESIK B,2765700,-7.2491667,112.7508333
70883,BAY SHORE,2774900,41.6925,-83.4375
16256,GUIYANG,2783400,26.5833333,106.7166667
13043,FAIRLESS ENERGY CENTER,2793700,40.1464,-74.7406
31384,NIZHNEKAMSK-1,2797100,55.636571,51.824474
18653,HUANENG DANDONG,2799800,40.1291667,124.3947222
27934,MEIZHOU WAN,2806200,25.4394444,119.0102778
16231,GUIGUAN HESHAN,2814300,23.9,108.9
8455,CHITA DAINI,2815800,35.002668,136.864205
17457,HENAN HUANGFU,2816700,33.1711111,114.18
33916,PAVLODAR-1,2816700,52.3,76.95
17458,HENAN XINMI,2819900,34.49861111,113.5961111
57469,HOHHOT JINQIAO,2821200,40.8105556,111.6522222
55892,ZHANGYE,2821800,38.9341667,100.4516667
21942,KHABAROVSK-3,2826100,48.4808333,135.0927778
34042,PEGO,2830000,39.46602688,-8.111976939
30451,NANYO COMPLEX,2837000,34.185834,131.471389
70508,TANNERS CREEK,2840200,39.0831,-84.8581
19937,JACK WATSON,2848700,30.4408,-89.0265
50372,XINYU,2855900,28.603328,117.761847
45964,TORREVALDALIGA SUD,2860000,42.128333,11.757778
23884,LA ROSITA,2862000,32.6038889,-115.6527778
65487,XIWANG ALUMINUM,2862500,34.7747222,111.1813889
70639,DAN E KARN,2868600,43.6425,-83.8431
33009,OSTROLEKA,2870000,53.104444,21.612028
53301,HUNAN CHUANGYUAN,2873600,29.0322222,111.6780556
51464,XINXIANG YUXIN,2873600,35.3088889,113.8672222
26322,LYNEMOUTH,2877100,50.93311817,-0.390872955
18113,HOLCOMB,2879900,37.9306,-100.9725
10943,DK6 (SOLLAC),2880000,51.03,2.36
19019,IBBENBUREN-B,2880000,52.28881179,7.747906179
15100,GILA RIVER POWER STATION,2881200,32.9761,-112.694
12595,ERDAOJIANG,2882500,41.7197222,125.9263889
58874,DATANG GANGU,2882900,37.1466667,106.7805556
6945,CANGZHOU,2882900,38.3166667,116.8666667
46633,TURBIGO LEVANTE,2883400,45.53076362,8.73670578
15421,GOLFO-PENOLES,2887100,21.9833333,-98.75
31282,NINGXIA ZHONGNING-2,2889400,37.4941667,105.6672222
33915,PAVLODAR CCL,2889500,52.3,76.95
34144,PENGLAI GUODIAN,2895700,37.8086111,120.7508333
40569,SEOCHON,2899800,36.4135,126.6432
33329,PAGBILAO,2903300,13.975,121.6919444
28589,MINHANG,2903600,31.2222222,121.4580556
16840,HANYUAN,2904300,36.6005556,114.4677778
64414,DENGKOU,2904300,38.2333333,103.9333333
58970,LINHE,2904300,40.7513889,107.4205556
57909,GUANGDONG DESHENG,2904500,23.026771,113.131483
11482,DUNKIRK GENERATING PLANT,2906700,42.49,-79.35
9035,KENNETH C COLEMAN,2907100,37.9628,-86.7917
43096,STATE LINE ENERGY,2907600,41.7072,-87.5217
17791,HIMEJI DAIICHI CC,2910700,34.8166667,134.7
8662,CHVALETICE,2920000,50.02111111,15.44722222
40572,SEOINCHON KOWEPO,2929500,37.476382,126.616916
39514,SANNAZZARO REFINERY,2930000,45.099167,8.867778
19243,IMMINGHAM CONOCO,2930000,53.63657,-0.23949
40750,SEYITOMER,2934200,39.4241667,29.9833333
63359,YANTAI BAIJAO,2939900,37.5333333,121.4
57907,HEILONGJIANG QIQIHAR,2939900,47.3408333,123.9672222
18236,HONAM,2941100,34.375,126.5566667
72149,CHUCK LENZIE GENERATING STATION,2947900,36.3853,-114.9228
58248,HUNAN LIANYUAN,2950300,27.6883333,111.6641667
50515,YANAI,2960600,33.9666667,132.1166667
2309,ASHUGANJ,2961700,24.0333333,91.0166667
27757,MCINTOSH COMBINED CYCLE FACILITY,2963200,32.3478,-81.1828
36254,QUDAS,2964100,33.552778,44.3725
65510,HUAIAN,2964500,40.81,114.8794444
44251,TAIYUAN STEEL MILL,2965700,37.8694444,112.5602778
17658,HIGASHI OGISHIMA,2968200,35.5205556,139.7172222
338,AES PUERTO RICO,2969200,17.9841328,-66.1137767
8960,COCKENZIE,2970000,55.968382,-2.969035
19574,IRONBRIDGE,2970500,52.67659024,-2.449264526
40922,SHATURA,2970900,55.572529,39.536818
10551,DENGFENG-1,2971200,34.4552778,113.0280556
11383,DUBAI SMELTER CC,2986900,25.012788,55.04947
14398,FUXIN-3,2987400,42.0155556,121.6588889
10350,D B WILSON,2989800,37.4497,-87.0803
12408,EMILE-HUCHET CC,2990000,49.12,6.71
19201,ILIJAN,2998000,13.9,120.866667
40571,SEOINCHON KOSPO,2998300,37.476382,126.616916
36104,PUSAN,3000800,35.1027778,129.0402778
2647,AVON LAKE,3004600,41.5042,-82.05
65508,GUODIAN DONGSHENG,3009600,39.816085,109.977629
15101,GILAN,3019400,37.280769,49.58319
46077,TOYAMA SHINKO,3023900,36.7726885,137.0715305
3942,BELLEDUNE,3030300,47.9058,-65.867
18846,HUNJIANG,3032200,41.9430556,126.4286111
41083,SHILIQUAN,3033400,34.8647222,117.5541667
20490,JOJOBERA,3034100,22.8,86.1833333
6207,BULL RUN,3034300,36.0211,-84.1567
41163,SHIN KOKURA,3037500,33.8333333,130.8333333
53186,XUZHOU HUAXIN,3039400,34.180454,117.15707
65733,DATANG BAOJI,3039400,39.176687,113.713426
13582,FLINT CREEK,3042400,36.2561,-94.5241
39296,JOSE DE SAN MARTIN,3044000,-32.6672,-60.792978
17844,HIRAKUD SMELTER,3045000,21.45,83.9666667
38470,SABINE,3045800,30.0242,-93.875
24128,LAIBIN-B,3048000,23.7,109.2666667
32562,OMSK-5,3050300,55,73.4
20379,JINGYUAN-1,3054500,36.5583333,104.2080556
41445,SHUWEIHAT-1,3057400,24.1651,52.642
9594,COYOTE,3060400,47.2217,-101.8139
62961,TANGSHAN CAOFEIDIAN,3060800,38.9333333,118.5333333
58817,HOHHOT GUONENG,3060800,40.8105556,111.6522222
65514,HUIZHOU COGEN,3060900,23.0833333,114.4
45829,DONGHAE,3061000,37.497,129.1274
50365,XINLI,3071300,34.7577778,113.6486111
1132,ALTAMIRA-5,3075900,22.4,-97.9166667
31797,NOVOPOLOTSKAYA,3082700,55.485923,28.775564
20419,JISCO PLANT-1,3083600,39.7666667,98.5666667
13983,H ALLEN FRANKLIN COMBINED CYCLE,3084800,32.6094,-85.0961
24455,LANSING SMITH,3087700,30.2689,-85.7003
61035,RENGALI BHUSHAN,3090700,21.45,83.9666667
16712,HAMITABAT,3098800,41.403848,27.359181
18599,HSINKANG SK,3100400,23.1225,120.204167
33603,PANZHIHUA,3103800,26.547902,101.705386
3841,BEIJING-1,3105700,39.90749774,116.3972282
35741,PRESQUE ISLE,3112500,46.5789,-87.395
51270,YOSU,3117600,34.744167,127.737778
9626,ISALNITA,3120000,44.38568,23.71718
29064,MONEYPOINT,3120000,52.6075,-9.42267
15372,GOI,3125100,35.5166667,140.0833333
1265,AMAGER,3126400,55.68459188,12.62610255
16351,GURU NANAK DEV,3131700,30.2,74.95
58126,CAOFEIDIAN WORKS,3134800,39.6333333,118.1833333
46682,TUSIMICE,3140000,50.3825,13.33805556
10203,DAQING,3143100,46.5833333,125
41464,SIBLEY,3148300,39.1778,-94.1861
47630,VALLE DE MEXICO,3151600,19.6011111,-99.0525
38777,SAKAIKO,3155900,34.5833333,135.4666667
34688,PINGSHI,3156400,24.8,113.5833333
38779,SAKATA,3162000,38.9166667,139.855
32373,OKLAUNION,3165100,34.0825,-99.1753
49157,WEIHER,3172600,49.3166667,7.05
20846,KAKANJ,3180900,44.0955556,18.1172222
44126,TACHIBANAWAN,3183900,33.9166667,134.65
342,AES SOMERSET LLC,3184300,43.3561,-78.6039
58974,YUCI,3186500,35.502222,112.832778
70861,CLIFFSIDE 1,3189400,35.22,-81.7594
24746,LE HAVRE-II,3190000,49.49,0.13
1881,SHAZAND,3190200,33.9276,49.4116
8168,CHENTANGZHUANG,3191500,38.9713889,117.7419444
29707,MUARA KARANG,3198700,-6.1258333,106.7863889
9239,CONNAHS QUAY,3210000,53.226973,-3.07414
6615,CAIRO SOUTH,3216800,29.841441,31.300843
9020,COLBERT,3219100,34.7439,-87.8486
38566,SAGARDIGHI,3223800,24.1833333,88.2666667
21059,KAMSKY WORKS,3224400,55.725451,52.411221
5009,BOARDMAN,3233900,45.6933,-119.8056
9610,CHARLES R LOWMAN,3236800,31.4858,-87.9106
50355,XINHAI,3240300,34.731944,119.4425
21254,KARAGANDA HPS-2,3244600,49.7988889,73.0994444
41552,SIERSZA,3251500,50.15930524,19.46966171
24135,LAIWU,3253000,36.1927778,117.6569444
44420,TAMAZUNCHALE,3254000,21.2666667,-98.7833333
3187,BANIAS,3254900,35.181881,35.948709
28172,MESQUITE GENERATING STATION,3257100,33.344,-112.8535
44839,TEESSIDE,3260000,54.581131,-1.136665
22206,KINGSNORTH,3280000,51.418528,0.6038295
55858,GUANGZHOU HENYUN,3280700,23.1166667,113.25
41070,SHIJINGSHAN,3280800,39.9111111,116.1811111
49009,WATEREE (3297),3284700,33.8264,-80.6218
42523,SOUTH HUMBER BANK,3290000,53.601609,-0.144822
45366,TIANJIAAN-2,3292700,32.6263889,116.9969444
50602,YATAGAN,3297500,37.340255,28.142794
27593,MATSUURA KYUDEN,3299800,33.34423,129.707825
27905,MEHRUM,3300000,52.3150224,10.09141738
39144,SAN FILIPPO DEL MELA,3320000,38.184171,15.277686
41519,SIEKIERKI,3320000,52.189631,21.090558
64415,GUANGZHOU NANSHA,3321900,23.1534412,113.3197689
50246,WYODAK,3325700,44.2886,-105.3847
17011,HARTHA,3328800,30.534884,47.788846
46305,TRIMBLE COUNTY,3331600,38.5847,-85.4117
58816,LUOYANG YUGANG,3333300,33.621838,113.543169
64417,QIANBEI-1,3333400,27.4677778,106.2061111
26048,LUANHE,3339000,40.9725,117.9361111
36993,REID GARDNER,3341000,36.6531,-114.6364
50523,YANBU MARAFIQ-1,3348200,23.999444,38.2275
70986,CHESAPEAKE,3348800,36.7711,-76.3019
6372,BURSHTYN,3352600,49.258665,24.627765
16430,HABSHAN-4,3356900,23.942418,53.636123
880,ALCUDIA,3360000,39.810605,3.091257
49273,WERNE (GERSTEIN K),3360000,51.67344275,7.716837963
26355,M ALVAREZ (MANZANILLO),3360600,19.05011107,-104.3187904
2614,AVEDORE,3364300,55.65718641,12.47363985
51197,ZHENHAI,3379300,29.878186,121.549453
20747,KAENG KHOI-2,3384600,14.586167,100.997584
12407,EMILE-HUCHET,3387500,49.15807785,7.024126053
49153,WEIHAI,3397500,37.5016667,122.1136111
4133,BERGKAMEN,3400000,51.64103868,7.62159808
31628,NORTH OMAHA,3406600,41.3297,-95.9458
46331,TRIPOLI HOMS,3406800,32.87519008,13.18745613
27994,MELNIK 2&3,3410000,50.41388889,14.41527778
49710,WILHELMSHAVEN,3410000,53.56493407,8.146894208
37557,RIVER ROUGE,3411400,42.2733,-83.1131
21757,KEMERKOY,3416200,37.3163889,27.7838889
38914,SALTEND,3420000,53.737063,-0.238931
17213,HAYDEN,3426500,40.4856,-107.185
23315,KUNMING,3427300,25.0388889,102.7183333
45838,TONGLING,3441800,30.95,117.783333
13756,FORNEY ENERGY CENTER,3447300,32.7563,-96.4916
6935,CANE RUN,3447700,38.1828,-85.8894
33993,PECHORA,3450000,65.147165,57.224392
51176,YONGJI,3453000,34.8661111,110.4402778
4577,BIG STONE,3453900,45.3047,-96.5103
41903,SKIKDA AEC,3456800,36.876174,6.909208
11517,DURGAPUR DPL,3460900,23.25,87.85
31675,NORTHERN AUGUSTA,3462200,-32.5,137.7666667
